job_link,company_link,company,job_title
https://www.104.com.tw/job/6v7pz?jobsource=landmarkPOC_AA&landType=R,https://www.104.com.tw/company/1xzkino?jobsource=jolist_a_relevance,國泰世華商業銀行股份有限公司_人力資源部,"【數據生態營運】資料科學工程師 (數數發中心,DDT)"
https://www.104.com.tw/job/6qblf?jobsource=jolist_a_relevance,https://www.104.com.tw/company/fn5mtmo?jobsource=jolist_a_relevance,台達電子工業股份有限公司 _DELTA ELECTRONICS INC.,資深人工智慧資料科學家_台達研究院(台北)
https://www.104.com.tw/job/4j9nw?jobsource=landmarkPOC_AA&landType=R,https://www.104.com.tw/company/ojonwyo?jobsource=jolist_a_relevance,Gogoro Taiwan Limited_睿能創意股份有限公司,Node. JS Back​end Developer 後端工程師
https://www.104.com.tw/job/6h22n?jobsource=jolist_a_relevance,https://www.104.com.tw/company/fn5mtmo?jobsource=jolist_a_relevance,台達電子工業股份有限公司 _DELTA ELECTRONICS INC.,人工智慧資料科學家/人工智慧應用工程師_台達研究院(台北)
https://www.104.com.tw/job/6uqmf?jobsource=landmarkPOC_AA&landType=R,https://www.104.com.tw/company/cmzs04o?jobsource=jolist_a_relevance,立達軟體科技股份有限公司,Data Scientist 資料科學家 （需英文聽說讀寫流利）
https://www.104.com.tw/job/6v7ok?jobsource=landmarkPOC_AA&landType=R,https://www.104.com.tw/company/1xzkino?jobsource=jolist_a_relevance,國泰世華商業銀行股份有限公司_人力資源部,"【數據生態營運】資料科學分析師-數據分析 (數數發中心,DDT)"
https://www.104.com.tw/job/5wxd3?jobsource=landmarkPOC_AA&landType=R,https://www.104.com.tw/company/cwxi5k0?jobsource=jolist_a_relevance,聖洋科技股份有限公司,(T)R-Senior Backend Engineer (台北)
https://www.104.com.tw/job/6z3ou?jobsource=jolist_a_relevance,https://www.104.com.tw/company/1a2x6bl7mp?jobsource=jolist_a_relevance,萬達人工智慧科技股份有限公司,自然語言處理工程師 / NLP engineer
https://www.104.com.tw/job/4p6tx?jobsource=jolist_a_relevance,https://www.104.com.tw/company/1a2x6bjgac?jobsource=jolist_a_relevance,竹間智能科技有限公司,自然語言處理科學家 (NLP)
https://www.104.com.tw/job/6w1mb?jobsource=jolist_a_relevance,https://www.104.com.tw/company/b0q0a94?jobsource=jolist_a_relevance,台泥企業團_臺泥資訊股份有限公司,AI自然語言處理工程師(NLP)
https://www.104.com.tw/job/6nmld?jobsource=jolist_a_relevance,https://www.104.com.tw/company/cv8shww?jobsource=jolist_a_relevance,艾斯移動股份有限公司,自然語言處理工程師 (NLP Engineer)
https://www.104.com.tw/job/5yspz?jobsource=jolist_a_relevance,https://www.104.com.tw/company/1a2x6bk45z?jobsource=jolist_a_relevance,未來市股份有限公司,自然語言處理/VR對談機器人(Chatbot)研發工程師
https://www.104.com.tw/job/4cxev?jobsource=jolist_a_relevance,https://www.104.com.tw/company/1a2x6bj087?jobsource=jolist_a_relevance,第一網站股份有限公司,搜尋引擎(Search Engine)自然語言處理(NLP)工程師
https://www.104.com.tw/job/6i9v5?jobsource=jolist_a_relevance,https://www.104.com.tw/company/auxx12g?jobsource=jolist_a_relevance,華碩電腦股份有限公司,RD20385 自然語言處理研發工程師
https://www.104.com.tw/job/6o3og?jobsource=jolist_a_relevance,https://www.104.com.tw/company/1a2x6bj297?jobsource=jolist_a_relevance,希平方科技股份有限公司,資料分析工程師
https://www.104.com.tw/job/6ubmb?jobsource=jolist_a_relevance,https://www.104.com.tw/company/1a2x6bj1bp?jobsource=jolist_a_relevance,宇康生科股份有限公司,NLP工程師
https://www.104.com.tw/job/6x6eo?jobsource=jolist_a_relevance,https://www.104.com.tw/company/1a2x6bk9fb?jobsource=jolist_a_relevance,台灣萬和科技有限公司,Senior Software Algorithm Engineer (Visual) 高級演算法工程師(視覺圖像)
https://www.104.com.tw/job/6zwsf?jobsource=jolist_a_relevance,https://www.104.com.tw/company/1a2x6bk9fb?jobsource=jolist_a_relevance,台灣萬和科技有限公司,Software Algorithm Engineer (Visual) 演算法工程師(視覺圖像)
https://www.104.com.tw/job/6z44g?jobsource=jolist_a_relevance,https://www.104.com.tw/company/5yru5f4?jobsource=jolist_a_relevance,聯成數網股份有限公司,AI_人工智能線上課程講師長期合作(兼職)
https://www.104.com.tw/job/6v4hq?jobsource=jolist_a_relevance,https://www.104.com.tw/company/cmzs04o?jobsource=jolist_a_relevance,立達軟體科技股份有限公司,AI Software Intern 人工智慧軟體實習 （需英文聽說讀寫流利）
https://www.104.com.tw/job/5bgl0?jobsource=jolist_a_relevance,https://www.104.com.tw/company/1a2x6bjxsx?jobsource=jolist_a_relevance,圖靈數位股份有限公司,資料工程師
https://www.104.com.tw/job/6qmz7?jobsource=jolist_a_relevance,https://www.104.com.tw/company/1a2x6bkesd?jobsource=jolist_a_relevance,文境資科股份有限公司,AI(NLP)工程師
https://www.104.com.tw/job/6uqmf?jobsource=jolist_a_relevance,https://www.104.com.tw/company/cmzs04o?jobsource=jolist_a_relevance,立達軟體科技股份有限公司,Data Scientist 資料科學家 （需英文聽說讀寫流利）
https://www.104.com.tw/job/6x67u?jobsource=jolist_a_relevance,https://www.104.com.tw/company/1a2x6bkesd?jobsource=jolist_a_relevance,文境資科股份有限公司,Python Developer
https://www.104.com.tw/job/6rj5s?jobsource=jolist_a_relevance,https://www.104.com.tw/company/cv8shww?jobsource=jolist_a_relevance,艾斯移動股份有限公司,[學生實習/工讀] 軟體工程師( Java/ Python)
https://www.104.com.tw/job/4jnp8?jobsource=jolist_a_relevance,https://www.104.com.tw/company/10vcwn74?jobsource=jolist_a_relevance,動力安全資訊股份有限公司,大數據 工程師
https://www.104.com.tw/job/5x0ln?jobsource=jolist_a_relevance,https://www.104.com.tw/company/1a2x6bkbn6?jobsource=jolist_a_relevance,昱峰智能大數據科技股份有限公司,AI 大數據科學家
https://www.104.com.tw/job/6y3vi?jobsource=jolist_a_relevance,https://www.104.com.tw/company/13qu7sqo?jobsource=jolist_a_relevance,永豐商業銀行股份有限公司,大數據分析人員
https://www.104.com.tw/job/6g1h3?jobsource=jolist_a_relevance,https://www.104.com.tw/company/10vcwn74?jobsource=jolist_a_relevance,動力安全資訊股份有限公司,大數據 高級工程師
https://www.104.com.tw/job/6nnhm?jobsource=jolist_a_relevance,https://www.104.com.tw/company/7hsiods?jobsource=jolist_a_relevance,網際威信股份有限公司,AI大數據分析師
https://www.104.com.tw/job/6tjs6?jobsource=jolist_a_relevance,https://www.104.com.tw/company/1a2x6bkk7h?jobsource=jolist_a_relevance,BitAsset_亞太易安特科技有限公司,大數據技術總監 - Big Data Technical Director
https://www.104.com.tw/job/6u86h?jobsource=jolist_a_relevance,https://www.104.com.tw/company/b64m6g0?jobsource=jolist_a_relevance,集太科技有限公司,大數據分析師
https://www.104.com.tw/job/6nmju?jobsource=jolist_a_relevance,https://www.104.com.tw/company/cv8shww?jobsource=jolist_a_relevance,艾斯移動股份有限公司,大數據工程師
https://www.104.com.tw/job/6azr4?jobsource=jolist_a_relevance,https://www.104.com.tw/company/1a2x6bkanf?jobsource=jolist_a_relevance,聯捷創新股份有限公司,大數據工程師 (Big Data、AI)
https://www.104.com.tw/job/5atn7?jobsource=jolist_a_relevance,https://www.104.com.tw/company/ckkyqvc?jobsource=jolist_a_relevance,富邦媒體科技股份有限公司(富邦momo),D4000 大數據平台工程師(Java)
https://www.104.com.tw/job/6j2dn?jobsource=jolist_a_relevance,https://www.104.com.tw/company/1a2x6bi2px?jobsource=jolist_a_relevance,艾得基客行銷顧問股份有限公司,Java/Python/Go 大數據平台工程師
https://www.104.com.tw/job/64z4v?jobsource=jolist_a_relevance,https://www.104.com.tw/company/1ksivpc?jobsource=jolist_a_relevance,中國人壽保險股份有限公司(總公司),F-大數據資料工程師
https://www.104.com.tw/job/6zelm?jobsource=jolist_a_relevance,https://www.104.com.tw/company/10wkoo2w?jobsource=jolist_a_relevance,中華系統整合股份有限公司,大數據-應用工程師
https://www.104.com.tw/job/6a27l?jobsource=jolist_a_relevance,https://www.104.com.tw/company/7mmueb6?jobsource=jolist_a_relevance,PChome Online_網路家庭國際資訊(股)公司,大數據工程師(POD00)
https://www.104.com.tw/job/4blpk?jobsource=jolist_a_relevance,https://www.104.com.tw/company/1a2x6biwai?jobsource=jolist_a_relevance,沛星互動科技股份有限公司,Backend Engineer
https://www.104.com.tw/job/5qdpf?jobsource=jolist_a_relevance,https://www.104.com.tw/company/1a2x6bk6o8?jobsource=jolist_a_relevance,杰思國際娛樂股份有限公司,PHP開發工程師
https://www.104.com.tw/job/6zcrq?jobsource=jolist_a_relevance,https://www.104.com.tw/company/1a2x6bjpwh?jobsource=jolist_a_relevance,麟數據科技股份有限公司,WEB前端工程師
https://www.104.com.tw/job/6jovx?jobsource=jolist_a_relevance,https://www.104.com.tw/company/1a2x6bi1ab?jobsource=jolist_a_relevance,達暉資訊有限公司,ASP.NET MVC【資深工程師】
https://www.104.com.tw/job/6z2sj?jobsource=hotjob_chr,https://www.104.com.tw/company/1a2x6bl5zn?jobsource=hotjob_chr,瑪斯科技有限公司,Facebook/YouTube社群廣告行銷企劃(資深廣告投手)
https://www.104.com.tw/job/5s5hg?jobsource=jolist_a_relevance,https://www.104.com.tw/company/1a2x6bk977?jobsource=jolist_a_relevance,思納捷科技股份有限公司,資料分析應用工程師
https://www.104.com.tw/job/6ztyc?jobsource=jolist_a_relevance,https://www.104.com.tw/company/1a2x6bj2u1?jobsource=jolist_a_relevance,艾普特媒體有限公司,資料分析副理
https://www.104.com.tw/job/5jnua?jobsource=landmarkPOC_AA&landType=R,https://www.104.com.tw/company/at8koao?jobsource=jolist_a_relevance,國票綜合證券股份有限公司,資訊人員（資料分析人員）
https://www.104.com.tw/job/6fpnp?jobsource=landmarkPOC_AA&landType=R,https://www.104.com.tw/company/1a2x6bip2o?jobsource=jolist_a_relevance,智域國際股份有限公司,資料分析師 (Data Analyst)
https://www.104.com.tw/job/6wj0q?jobsource=landmarkPOC_AA&landType=R,https://www.104.com.tw/company/am935lk?jobsource=jolist_a_relevance,永豐金證券股份有限公司,資料分析師(資訊部)
https://www.104.com.tw/job/6surr?jobsource=jolist_a_relevance,https://www.104.com.tw/company/1a2x6bl15b?jobsource=jolist_a_relevance,美商心環科技股份有限公司,資料分析師
https://www.104.com.tw/job/6pfne?jobsource=landmarkPOC_AA&landType=R,https://www.104.com.tw/company/1ksivpc?jobsource=jolist_a_relevance,中國人壽保險股份有限公司(總公司),F 資料分析運用工程師
https://www.104.com.tw/job/6ixv1?jobsource=jolist_a_relevance,https://www.104.com.tw/company/b5d23xs?jobsource=jolist_a_relevance,創源生物科技股份有限公司,GC-生物資料分析人員
https://www.104.com.tw/job/5nrrd?jobsource=landmarkPOC_AA&landType=R,https://www.104.com.tw/company/1a2x6bil1u?jobsource=jolist_a_relevance,PIXNET_優像數位媒體科技股份有限公司,資料分析師(NC-痞客邦研發中心)
https://www.104.com.tw/job/69naz?jobsource=landmarkPOC_AA&landType=R,https://www.104.com.tw/company/1a2x6bj2u1?jobsource=jolist_a_relevance,艾普特媒體有限公司,資料分析師
https://www.104.com.tw/job/63jf9?jobsource=landmarkPOC_AA&landType=R,https://www.104.com.tw/company/1a2x6bjz66?jobsource=jolist_a_relevance,烏龜移動科技股份有限公司,資料分析師
https://www.104.com.tw/job/6kfvx?jobsource=jolist_a_relevance,https://www.104.com.tw/company/wdhagx4?jobsource=jolist_a_relevance,易遊網股份有限公司,資料分析師
https://www.104.com.tw/job/6f8rs?jobsource=jolist_a_relevance,https://www.104.com.tw/company/18mw4ku8?jobsource=jolist_a_relevance,關貿網路股份有限公司,約聘資料分析師(T45駐點食藥署)
https://www.104.com.tw/job/6pnut?jobsource=jolist_a_relevance,https://www.104.com.tw/company/1a2x6bkz4k?jobsource=jolist_a_relevance,妘宣有限公司,資料分析軟體設計工程師
https://www.104.com.tw/job/6v3po?jobsource=jolist_a_relevance,https://www.104.com.tw/company/1a2x6bl4ke?jobsource=jolist_a_relevance,帆擎網路服務有限公司,PHP工程師
https://www.104.com.tw/job/6y06k?jobsource=landmarkPOC_AA&landType=R,https://www.104.com.tw/company/1a2x6bl0m8?jobsource=jolist_a_relevance,茂博網路服務有限公司,【PHP工程師】(信義區)
https://www.104.com.tw/job/6xsj2?jobsource=landmarkPOC_AA&landType=R,https://www.104.com.tw/company/18jr0l0o?jobsource=jolist_a_relevance,精藤股份有限公司,資料工程師
https://www.104.com.tw/job/6y4tz?jobsource=jolist_a_relevance,https://www.104.com.tw/company/1a2x6bkwg9?jobsource=jolist_a_relevance,我傳媒科技股份有限公司,資料工程師
https://www.104.com.tw/job/4hw9j?jobsource=landmarkPOC_AA&landType=R,https://www.104.com.tw/company/1a2x6bj92p?jobsource=jolist_a_relevance,炬識科技股份有限公司,Data Engineer-Developer 資料工程師(程式開發)
https://www.104.com.tw/job/4vlpf?jobsource=landmarkPOC_AA&landType=R,https://www.104.com.tw/company/1a2x6biyat?jobsource=jolist_a_relevance,玩咖旅行社股份有限公司,Python 資料工程師 / 數據工程師
https://www.104.com.tw/job/5s4ut?jobsource=landmarkPOC_AA&landType=R,https://www.104.com.tw/company/ckkyqvc?jobsource=jolist_a_relevance,富邦媒體科技股份有限公司(富邦momo),D4000 資料工程師
https://www.104.com.tw/job/6rcei?jobsource=jolist_a_relevance,https://www.104.com.tw/company/1a2x6bkwln?jobsource=jolist_a_relevance,YouBike微笑單車_微笑單車股份有限公司,YouBike-台北-資料工程師
https://www.104.com.tw/job/6umja?jobsource=landmarkPOC_AA&landType=R,https://www.104.com.tw/company/de2utio?jobsource=jolist_a_relevance,優愛德股份有限公司,資料工程師
https://www.104.com.tw/job/6ej3x?jobsource=landmarkPOC_AA&landType=R,https://www.104.com.tw/company/1hrmizk?jobsource=jolist_a_relevance,和泰汽車股份有限公司,資料工程師 (Data Engineer)
https://www.104.com.tw/job/6zkkg?jobsource=jolist_a_relevance,https://www.104.com.tw/company/1a2x6bj2u1?jobsource=jolist_a_relevance,艾普特媒體有限公司,資料工程師 Data Engineer
https://www.104.com.tw/job/5s15o?jobsource=landmarkPOC_AA&landType=R,https://www.104.com.tw/company/1a2x6bio5g?jobsource=jolist_a_relevance,91APP_九易宇軒股份有限公司,雲端資料工程師 (Cloud Data Engineer)
https://www.104.com.tw/job/6uceh?jobsource=jolist_a_relevance,https://www.104.com.tw/company/1a2x6bl3ek?jobsource=jolist_a_relevance,LINE Bank_連線商業銀行股份有限公司,(LINE Bank) Data Engineer/Data Architect_資料工程師/資料架構師
https://www.104.com.tw/job/5pq6y?jobsource=landmarkPOC_AA&landType=R,https://www.104.com.tw/company/18rbx5fk?jobsource=jolist_a_relevance,宇匯知識科技股份有限公司,資料工程師 Data Engineer
https://www.104.com.tw/job/6lyi1?jobsource=landmarkPOC_AA&landType=R,https://www.104.com.tw/company/1a2x6bil1u?jobsource=jolist_a_relevance,PIXNET_優像數位媒體科技股份有限公司,高級資料工程師(NC-痞客邦研發中心)
https://www.104.com.tw/job/6zf1s?jobsource=jolist_a_relevance,https://www.104.com.tw/company/bjkma6w?jobsource=jolist_a_relevance,潮網科技股份有限公司,資料工程師 Data Engineer
https://www.104.com.tw/job/6urf9?jobsource=jolist_a_relevance,https://www.104.com.tw/company/1a2x6bkbyr?jobsource=jolist_a_relevance,圓祐資訊股份有限公司,資深NLP工程師/科學家
https://www.104.com.tw/job/4zedq?jobsource=jolist_a_relevance,https://www.104.com.tw/company/ckkyqvc?jobsource=jolist_a_relevance,富邦媒體科技股份有限公司(富邦momo),D4000 資深Java工程師
https://www.104.com.tw/job/6pi57?jobsource=jolist_a_relevance,https://www.104.com.tw/company/1a2x6bjtks?jobsource=jolist_a_relevance,ShopBack_回饋網股份有限公司,Senior Software Engineer - Search
https://www.104.com.tw/job/5kzi3?jobsource=jolist_a_relevance,https://www.104.com.tw/company/1a2x6bjz66?jobsource=jolist_a_relevance,烏龜移動科技股份有限公司,資料科學家
https://www.104.com.tw/job/6wjfp?jobsource=jolist_a_relevance,https://www.104.com.tw/company/1a2x6bi3xl?jobsource=jolist_a_relevance,長川資訊股份有限公司,AI 工程師 for NLP engine
https://www.104.com.tw/job/46izo?jobsource=jolist_a_relevance,https://www.104.com.tw/company/1a2x6biwai?jobsource=jolist_a_relevance,沛星互動科技股份有限公司,Machine Learning Scientist
https://www.104.com.tw/job/6xj01?jobsource=jolist_a_relevance,https://www.104.com.tw/company/1a2x6bkvny?jobsource=jolist_a_relevance,希納蒙人工智慧股份有限公司,Backend Software Engineer
https://www.104.com.tw/job/6xdsq?jobsource=jolist_a_relevance,https://www.104.com.tw/company/cv8shww?jobsource=jolist_a_relevance,艾斯移動股份有限公司,後端開發工程師
